video_id,video_name,channel_title,channel_id,published_at,thumbnail_url,type
UrqdQ_Fwvs8,DESAFIO DE MÍMICA NA SOMBRA (POR TRÁS DOS PANOS)!!,Canal IN,UCIR9VKPE70KJ4DX2zCjHObw,2018-07-12T04:23:39.000Z,https://i.ytimg.com/vi/UrqdQ_Fwvs8/default.jpg,video relacionado
WZN0pGnFbQg,4 Mistérios que foram DESVENDADOS!,Felipe Neto,UCV306eHqgo0LvBf3Mh36AHg,2019-01-26T17:48:19.000Z,https://i.ytimg.com/vi/WZN0pGnFbQg/default.jpg,video relacionado
VIEElCS14sw,TENTE NÃO RIR - O SALTO DA LOUCA,Felipe Neto,UCV306eHqgo0LvBf3Mh36AHg,2018-05-24T10:27:25.000Z,https://i.ytimg.com/vi/VIEElCS14sw/default.jpg,video relacionado
jdrEaAExVUs,GANHARAM NA LOTERIA E PERDERAM TUDO!,Felipe Neto,UCV306eHqgo0LvBf3Mh36AHg,2018-09-08T20:03:52.000Z,https://i.ytimg.com/vi/jdrEaAExVUs/default.jpg,video relacionado
4wObt9Fg0P0,Eu APOSTO que você NÃO NOTOU ESSE ERRO!,Felipe Neto,UCV306eHqgo0LvBf3Mh36AHg,2019-02-05T11:25:02.000Z,https://i.ytimg.com/vi/4wObt9Fg0P0/default.jpg,video relacionado
Aif5VgGY_q0,PRODUTOS BIZARROS DO ALIEXPRESS,Felipe Neto,UCV306eHqgo0LvBf3Mh36AHg,2019-01-06T19:31:39.000Z,https://i.ytimg.com/vi/Aif5VgGY_q0/default.jpg,video relacionado
pi8hDpc6RIs,ATRAÇÕES MAIS BIZARRAS DO MUNDO,Felipe Neto,UCV306eHqgo0LvBf3Mh36AHg,2019-01-07T11:16:45.000Z,https://i.ytimg.com/vi/pi8hDpc6RIs/default.jpg,video relacionado
F2Q0wu4V0D0,CONSELHOS DE AMOR #1 com Bianka & Nika,SAPATOMICA,UCNjZbyzDghxdA-Ecpcl2fWw,2018-05-31T21:18:44.000Z,https://i.ytimg.com/vi/F2Q0wu4V0D0/default.jpg,video relacionado
woWmDOJiFvc,Iana: Uma história emocionante de aceitação,ONU Brasil,UCBLdmg9Tn_-elWqAP3MAdog,2016-06-21T19:23:41.000Z,https://i.ytimg.com/vi/woWmDOJiFvc/default.jpg,video relacionado
0XcPI66PjKk,COMO SE PROTEGER NUM ENCONTRO COM ALGUÉM DA INTERNET,SAPATOMICA,UCNjZbyzDghxdA-Ecpcl2fWw,2019-01-27T22:24:51.000Z,https://i.ytimg.com/vi/0XcPI66PjKk/default.jpg,video relacionado
6p5ikHBpVGM,INVISIBILIDADE LÉSBICA,SAPATOMICA,UCNjZbyzDghxdA-Ecpcl2fWw,2017-08-29T02:53:36.000Z,https://i.ytimg.com/vi/6p5ikHBpVGM/default.jpg,video relacionado
icndhBQOlSM,Socorro!!! Meu filho é gay!,Viaje com a Cris,UCPLWKN9RXP6noM6qAoZtwbg,2015-04-10T01:21:17.000Z,https://i.ytimg.com/vi/icndhBQOlSM/default.jpg,video relacionado
xY2dHJdyids,100 Melhores Gírias LGBT,canal100palavras,UCU64eSJuh_ZVI-2jiu1unmQ,2017-03-06T20:23:57.000Z,https://i.ytimg.com/vi/xY2dHJdyids/default.jpg,video relacionado
_AiFU46w0Tk,COMO ME ASSUMI TRANS.,Ma Pantaleão,UChvxTR6MA318bUBu8JVHU4A,2018-11-28T22:13:03.000Z,https://i.ytimg.com/vi/_AiFU46w0Tk/default.jpg,video relacionado
lmKQRfyKuJ0,Gêmeos se assumem pro pai (Twins Come Out To Dad) video legendado,CineArcoIris,UCrK9PmYgUJom6Qr7MCoxupA,2015-01-17T21:33:08.000Z,https://i.ytimg.com/vi/lmKQRfyKuJ0/default.jpg,video relacionado
PfGukt5G6NM,OQ NÃO FALAR PRA UMA INDÍGENA,ellora,UCOAYJTn0tRL-a8d-lm8fIWA,2018-12-20T19:19:03.000Z,https://i.ytimg.com/vi/PfGukt5G6NM/default.jpg,video relacionado
ZHGFLSyZzDU,TRIÂNGULO PRETO,SAPATOMICA,UCNjZbyzDghxdA-Ecpcl2fWw,2017-10-25T23:33:13.000Z,https://i.ytimg.com/vi/ZHGFLSyZzDU/default.jpg,video relacionado
-8sxgCKf-_M,Quebrando o tabu - depoimentos de pessoas que se assumiram gays,KADU DIAS SAMPA BAURU,UCWAW3P3x8HMWlByEvqovgig,2017-09-20T10:05:36.000Z,https://i.ytimg.com/vi/-8sxgCKf-_M/default.jpg,video relacionado
ebjL0q0zkmc,SOFRER OU NÃO SOFRER,SAPATOMICA,UCNjZbyzDghxdA-Ecpcl2fWw,2017-05-21T21:28:34.000Z,https://i.ytimg.com/vi/ebjL0q0zkmc/default.jpg,video relacionado
b8ij-8TGcCk,CASA DAS SAPATUBERS,SAPATOMICA,UCNjZbyzDghxdA-Ecpcl2fWw,2017-02-13T00:26:04.000Z,https://i.ytimg.com/vi/b8ij-8TGcCk/default.jpg,video relacionado
LOODMtCp8Ak,PONTO L #6 🔥 TÉCNICA COM OS DEDOS,SAPATOMICA,UCNjZbyzDghxdA-Ecpcl2fWw,2018-11-02T22:37:47.000Z,https://i.ytimg.com/vi/LOODMtCp8Ak/default.jpg,video relacionado
8isU-jHJMpk,EU SOU ANDRÓGINA ⚧,SAPATOMICA,UCNjZbyzDghxdA-Ecpcl2fWw,2018-02-18T22:22:56.000Z,https://i.ytimg.com/vi/8isU-jHJMpk/default.jpg,video relacionado
WkljMCoa9as,MÃE E BISSEXUAL | #VisibilidadeBi | Louie Ponto e Dani Vieira,Louie Ponto,UCotvjHFuCq-wQS31N6G9S5g,2017-09-17T17:51:58.000Z,https://i.ytimg.com/vi/WkljMCoa9as/default.jpg,video relacionado
3Q0I3ELT4Kw,PARADA LGBT - DESBOCADA NA RUA,Bruna Louise,UCbcFvr3JR2_1OWkvLR9uFhg,2017-06-22T21:20:28.000Z,https://i.ytimg.com/vi/3Q0I3ELT4Kw/default.jpg,video relacionado
D-ccrpDRHAw,CONSELHOS DE PAIS PARA PAIS,yaakutsu,UC1DoagGkdcKEMx8blHr324g,2018-06-02T15:10:29.000Z,https://i.ytimg.com/vi/D-ccrpDRHAw/default.jpg,video relacionado
w2WxjfM_EGc,7 coisas que toda sapa já fez pra pegar o crush.,LelaGomes,UCjhtuPbSCmJDlAhm5QAs3Zg,2016-12-06T18:03:33.000Z,https://i.ytimg.com/vi/w2WxjfM_EGc/default.jpg,video relacionado
TgB6yQfBTss,FAMOSOS QUE SE ASSUMIRAM EM 2016 #LGBT,Federico Devito,UC00ToXSzdPEOYVokbhZaxYA,2017-01-17T04:30:01.000Z,https://i.ytimg.com/vi/TgB6yQfBTss/default.jpg,video relacionado
JWukx3HGBKI,The Beautiful World of Jeffree Star,shane,UCV9_KinVpV-snHe3C3n1hvA,2019-09-27T02:08:40.000Z,https://i.ytimg.com/vi/JWukx3HGBKI/default.jpg,video relacionado
kGM4uYZzfu0,BIRDS OF PREY - Official Trailer 1,Warner Bros. Pictures,UCjmJDM5pRKbUlVIzDYYWb6g,2019-10-01T15:18:00.000Z,https://i.ytimg.com/vi/kGM4uYZzfu0/default.jpg,video relacionado
cIiDY4WA0oo,Stranger Things 4 | Official Announcement,Stranger Things,UChmpTxQ0Gp8KEJKsqzeg9Lg,2019-09-27T21:52:56.000Z,https://i.ytimg.com/vi/cIiDY4WA0oo/default.jpg,video relacionado
XGvbKp23iOg,"Customizing 11 iPhone 11s, Then Giving Them To People!!📱📞 (Giveaway)",ZHC,UClQubH2NeMmGLTLgNdLBwXg,2019-09-30T18:44:26.000Z,https://i.ytimg.com/vi/XGvbKp23iOg/default.jpg,video relacionado
cee6883w2Nk,Binging with Babish: Secret Ingredient Soup from Kung Fu Panda,Binging with Babish,UCJHA_jMfCvEnv-3kRjTCQXw,2019-10-01T03:36:09.000Z,https://i.ytimg.com/vi/cee6883w2Nk/default.jpg,video relacionado
EhLs-x8xqBk,Apex Legends Season 3 – Meltdown Battle Pass Overview Trailer,Apex Legends,UC0ZV6M2THA81QT9hrVWJG3A,2019-09-30T22:06:43.000Z,https://i.ytimg.com/vi/EhLs-x8xqBk/default.jpg,video relacionado
_WHRWLnVm_M,Laws & Causes,Vsauce,UC6nSFpj9HTCZ5t-N3Rm3-HA,2019-10-01T12:04:31.000Z,https://i.ytimg.com/vi/_WHRWLnVm_M/default.jpg,video relacionado
Nuzi7LlSDVo,Compounding Pharmacies: Last Week Tonight with John Oliver (HBO),LastWeekTonight,UC3XTzVzaHQEd30rQbuvCtTQ,2019-09-30T01:27:51.000Z,https://i.ytimg.com/vi/Nuzi7LlSDVo/default.jpg,video relacionado
p2G7buZ2JSg,Green Beret Justin Lascek Leaves Joe Speechless,JRE Clips,UCnxGkOGNMqQEUMvroOWps6Q,2019-10-01T03:52:35.000Z,https://i.ytimg.com/vi/p2G7buZ2JSg/default.jpg,video relacionado
cIQ36Kt7UVg,A conversation with Elon Musk about Starship,Everyday Astronaut,UC6uKrU_WqJ1R2HMTY3LIx5Q,2019-09-30T13:12:46.000Z,https://i.ytimg.com/vi/cIQ36Kt7UVg/default.jpg,video relacionado
HEbulmDiDEw,Villain Pub - Return of the Palps (Star Wars Predictions),How It Should Have Ended,UCHCph-_jLba_9atyCZJPLQQ,2019-09-30T16:50:06.000Z,https://i.ytimg.com/vi/HEbulmDiDEw/default.jpg,video relacionado
SvzTGwmRmgg,Sweet Spicy Food Vs. Spicy Sweet Food Taste Test,Good Mythical Morning,UC4PooiX37Pld1T8J5SYT-SQ,2019-09-30T21:57:06.000Z,https://i.ytimg.com/vi/SvzTGwmRmgg/default.jpg,video relacionado
sCv-dIFGcd0,Monaco Grand Prix 1962 - High Quality footage - Flying Clipper,NoProperThrottleControl,UCqBYCFu5wkf0YxYORNQjqwQ,2018-01-09T18:16:12.000Z,https://i.ytimg.com/vi/sCv-dIFGcd0/default.jpg,video relacionado
XxHPjw5k4L4,[50fps] Rain CHAOS at the 2001 Malaysian GP,The Fastlane,UC60WvdFGQatKTwQ0RDKqsWQ,2019-03-31T10:10:04.000Z,https://i.ytimg.com/vi/XxHPjw5k4L4/default.jpg,video relacionado
ld7c6ZO4n2A,"Road Trip USA | Daniel Ricciardo takes F1 to San Francisco, Monument Valley and Las Vegas",Aston Martin Red Bull Racing,UCQIyqMWCdx1GBvbw_Yi6lEA,2018-08-01T19:34:19.000Z,https://i.ytimg.com/vi/ld7c6ZO4n2A/default.jpg,video relacionado
3LcNwfG96Mw,Lewis Hamilton Driving His Pagani Zonda 760LH in Monaco! [Monaco Supercar Insanity #8],LK HORIZON,UClk2ToMUG3R-GHJKpd2LaaQ,2017-07-05T22:48:27.000Z,https://i.ytimg.com/vi/3LcNwfG96Mw/default.jpg,video relacionado
lmM0Jwx-Bjo,DRIVING MY 1955 MERCEDES 300SL IN MONACO | NICO ROSBERG | eVLOG,Nico Rosberg,UCtLZ6qQgB-EwQy5HWIo3X-w,2018-05-03T17:54:54.000Z,https://i.ytimg.com/vi/lmM0Jwx-Bjo/default.jpg,video relacionado
1JjywIFE5bI,"O k****, zapadliśmy się!",Dawid Kłoda,UCdCFUWnxFIp9ipNfHmtVKug,2019-02-01T20:13:57.000Z,https://i.ytimg.com/vi/1JjywIFE5bI/default.jpg,video relacionado
RtKJqn1kklE,How Did Monaco's Famous Corners Get Their Names?,FORMULA 1,UCB_qr75-ydFVKSF9Dmo6izg,2016-05-24T17:18:51.000Z,https://i.ytimg.com/vi/RtKJqn1kklE/default.jpg,video relacionado
W4T3BMCO6OU,Fighting Through From The Back At Spa Kart Circuit,Super GT,UC-sJ8u8eu_ivfzekwkue38g,2019-05-31T14:19:31.000Z,https://i.ytimg.com/vi/W4T3BMCO6OU/default.jpg,video relacionado
1mZPI2AsF6k,Monaco - The secrets of a true luxury stay - LUXE.TV,"LUXE.TV, your luxury channel",UCtETds9bzPg142Si5Fx_3tg,2017-11-17T13:31:01.000Z,https://i.ytimg.com/vi/1mZPI2AsF6k/default.jpg,video relacionado
40oSH-ABYow,MCLAREN P1 ON MONACO GP TRACK WITH MIKA HÄKKINEN | NICO ROSBERG | eVLOG,Nico Rosberg,UCtLZ6qQgB-EwQy5HWIo3X-w,2018-04-21T09:08:42.000Z,https://i.ytimg.com/vi/40oSH-ABYow/default.jpg,video relacionado
5Xg4Fr9SY04,Onboard with Juan Manuel Fangio testing Maserati 1957 F1 - Modena Autodrome,Duke Video,UCZkjakEhu1YItgYDKpjFGaQ,2012-10-18T10:43:57.000Z,https://i.ytimg.com/vi/5Xg4Fr9SY04/default.jpg,video relacionado
wYUuF--OQs0,2019 Monaco Grand Prix: Race Highlights,FORMULA 1,UCB_qr75-ydFVKSF9Dmo6izg,2019-05-26T17:20:04.000Z,https://i.ytimg.com/vi/wYUuF--OQs0/default.jpg,video relacionado
0yEuY-0DX4g,POLICE vs SUPERCARS in Monaco!,Gumbal,UCwn0jaGbgMkYioOWBzMog1Q,2019-05-25T09:38:16.000Z,https://i.ytimg.com/vi/0yEuY-0DX4g/default.jpg,video relacionado
WPcwE55t_f4,Le Mans   START OF THE RACE. Steve McQueen,EverythingOrNothing*EON*,UCvw1fy0i_Kdp7KTndBCm9LQ,2016-04-13T05:12:06.000Z,https://i.ytimg.com/vi/WPcwE55t_f4/default.jpg,video relacionado
xLI6fOG3WdI,Prost v. Senna - Suzuka 1989 (50fps Broadcast Quality),The Fastlane,UC60WvdFGQatKTwQ0RDKqsWQ,2017-10-11T06:59:18.000Z,https://i.ytimg.com/vi/xLI6fOG3WdI/default.jpg,video relacionado
lmM0Jwx-Bjo,DRIVING MY 1955 MERCEDES 300SL IN MONACO | NICO ROSBERG | eVLOG,Nico Rosberg,UCtLZ6qQgB-EwQy5HWIo3X-w,2018-05-03T17:54:54.000Z,https://i.ytimg.com/vi/lmM0Jwx-Bjo/default.jpg,video relacionado
qY5vXuSDzaw,The Legend of Jim Clark Must Watch Historical Footage,The Motorsport Archives,UC7K4MU6mcG3SVbX0Ab2vuIQ,2019-02-22T11:21:17.000Z,https://i.ytimg.com/vi/qY5vXuSDzaw/default.jpg,video relacionado
hxOwxsob67Q,1961 Spa Belgium GP,scalex2000,UCmGgtgFk1ubf_LyUVbcksfA,2009-11-04T22:13:16.000Z,https://i.ytimg.com/vi/hxOwxsob67Q/default.jpg,video relacionado
yCbY_GAc1LI,Most Strange and Crazy Race Cars. Unusual and Funny F1 Cars.,Мир Заброшек,UChRuY5KwPCPAim_nx-dik6Q,2017-07-21T07:35:47.000Z,https://i.ytimg.com/vi/yCbY_GAc1LI/default.jpg,video relacionado
IpRFagIbcPE,On Board with Mike Hawthorne at Le Mans 1956 | D-type Jaguar,Duke Video,UCZkjakEhu1YItgYDKpjFGaQ,2017-01-13T10:27:47.000Z,https://i.ytimg.com/vi/IpRFagIbcPE/default.jpg,video relacionado
tL_2Ln5-rOg,A Step - LGBTQ Short Film [love and pride] NHSI 2018,Baggio Jiang,UCynFJCcxgGEuZkTPlybnERQ,2018-10-19T21:03:10.000Z,https://i.ytimg.com/vi/tL_2Ln5-rOg/default.jpg,video relacionado
rSKGIEzkKVM,REAGINDO INSTAGRAM DE INSCRITAS!,Brenda Gasparoto,UCHiKP3dFr6c9wVoxHva_sLg,2019-01-14T23:10:04.000Z,https://i.ytimg.com/vi/rSKGIEzkKVM/default.jpg,video relacionado
VjnECFQE5ZA,VLOG PARADA LGBT SÃO PAULO l LGBT PRIDE BRAZIL #LGBTpride,Brenda Gasparoto,UCHiKP3dFr6c9wVoxHva_sLg,2019-06-25T19:24:41.000Z,https://i.ytimg.com/vi/VjnECFQE5ZA/default.jpg,video relacionado
V-qjbn53GZM,REAGINDO A FOTOS ANTES DA TRANSIÇÃO DE GENERO,Sayuri Mattar,UCeQzzT-WhnC8Oy3PaVYW7Xg,2019-08-05T20:50:43.000Z,https://i.ytimg.com/vi/V-qjbn53GZM/default.jpg,video relacionado
0SJ7AK94dVs,RASPANDO O CABELO - P.LANDUCCI,DiariodePLanducci,UCKqPoX-xWuDls9yfhr8zVhQ,2017-05-04T18:10:19.000Z,https://i.ytimg.com/vi/0SJ7AK94dVs/default.jpg,video relacionado
1p3Cs7K68G8,"SE VOCÊ É SAPATÃO, VOCÊ JÁ FEZ ISSO CCTZ | #Veda202",APTO 202,UCwZ3HhzkUvBYa2bYZR9Uf3Q,2019-08-05T18:07:46.000Z,https://i.ytimg.com/vi/1p3Cs7K68G8/default.jpg,video relacionado
RWHxG5_w_3U,UM DIA INTEIRO ASSUSTANDO MINHA NAMORADA!,HeeyCat,UCTLIsmvBLXnJh6HDIiCQHOQ,2019-08-01T01:40:30.000Z,https://i.ytimg.com/vi/RWHxG5_w_3U/default.jpg,video relacionado
oVTpTRORWaM,COMO SER ESTILOSO(A) GASTANDO POUCO!,Brenda Gasparoto,UCHiKP3dFr6c9wVoxHva_sLg,2018-09-27T17:03:36.000Z,https://i.ytimg.com/vi/oVTpTRORWaM/default.jpg,video relacionado
CTRDm0aqFBk,Casais LGBT❤,Loves LGBT,UCZok9S5P8-8mjwL64OrkHKw,2018-10-21T02:21:17.000Z,https://i.ytimg.com/vi/CTRDm0aqFBk/default.jpg,video relacionado
tyVPLG8NQYQ,ERA PARA SER SÓ UM EVENTO 😔,Loma Moura Vlog,UCO3l-krIOdet92Io-qzpKXg,2018-08-10T21:43:53.000Z,https://i.ytimg.com/vi/tyVPLG8NQYQ/default.jpg,video relacionado
VjnECFQE5ZA,VLOG PARADA LGBT SÃO PAULO l LGBT PRIDE BRAZIL #LGBTpride,Brenda Gasparoto,UCHiKP3dFr6c9wVoxHva_sLg,2019-06-25T19:24:41.000Z,https://i.ytimg.com/vi/VjnECFQE5ZA/default.jpg,video relacionado
oVTpTRORWaM,COMO SER ESTILOSO(A) GASTANDO POUCO!,Brenda Gasparoto,UCHiKP3dFr6c9wVoxHva_sLg,2018-09-27T17:03:36.000Z,https://i.ytimg.com/vi/oVTpTRORWaM/default.jpg,video relacionado
O6sSBxJSaS8,TOUR PELO MEU CORPO - MEUS PIERCINGS,Não Conta Lá Em Casa !,UC4watHArB26Q30FRNF3J9Fw,2019-02-07T21:08:27.000Z,https://i.ytimg.com/vi/O6sSBxJSaS8/default.jpg,video relacionado
gA2fsl34VHg,9# ELA ME LARGOU [fanfic],GRILADA,UCxuJOBILLLckFKl1RS-K_0A,2017-04-11T18:40:37.000Z,https://i.ytimg.com/vi/gA2fsl34VHg/default.jpg,video relacionado
KAoQoLHjJR0,REAGINDO AS FOTOS DE ANTES E DEPOIS DAS MINHAS INSCRITAS!! #2,Drummon,UCQIjbghFevLjn6lin4zC8aQ,2019-02-12T00:22:09.000Z,https://i.ytimg.com/vi/KAoQoLHjJR0/default.jpg,video relacionado
9pkrxYksMU8,LADOS BONS E RUINS DE SER SAPATÃO! - THAIS RIBEIRO - Feat. Juliana Arv,Thais Ribeiro,UCZjknhc3bM_MZc-0Lx1UUmA,2018-07-04T01:19:19.000Z,https://i.ytimg.com/vi/9pkrxYksMU8/default.jpg,video relacionado
yjX2XEaunkw,[QUASE] UM DIA INTEIRO MORDENDO A NAMORADA,Júlia e Flávia,UC2KXMFensOJB8yBusz1RG2Q,2019-02-06T11:13:03.000Z,https://i.ytimg.com/vi/yjX2XEaunkw/default.jpg,video relacionado
7aTWtHcdqpM,TOUR PELO NOSSO APÊ DE 26m²,Dedê Soares,UCzgQj77BQNLPMQJhWyvQ4Zg,2019-01-05T20:32:09.000Z,https://i.ytimg.com/vi/7aTWtHcdqpM/default.jpg,video relacionado
a78SQSccDQw,BEIJEI A GABI LOPES E TROTE NO JOÃO GUILHERME,canal da rippi,UCB_fba7yYMwa91F7rijBsVA,2017-12-18T16:56:14.000Z,https://i.ytimg.com/vi/a78SQSccDQw/default.jpg,video relacionado
JhQA8dCuswY,LENDO SUPOSIÇÕES AO MEU RESPEITO! O que vocês acham de mim?  | Mi Alves,Mi Alves,UCZE7Ci_IhhWbcnIgwi2gYNQ,2019-01-21T21:26:48.000Z,https://i.ytimg.com/vi/JhQA8dCuswY/default.jpg,video relacionado
